vp time CCC KSU PME BKS BES LBS
ExampleVP1 1189 828.38 765.02 936.86 760.79 4441.73 83.56
ExampleVP1 1190 828.44 765.04 937.07 760.78 4441.93 83.82
ExampleVP1 1191 828.33 765.16 936.26 760.81 4441.89 82.76
ExampleVP1 1192 828.39 765.08 937.3 760.82 4441.97 84.34
ExampleVP1 1193 828.38 765.03 936.84 760.77 4441.96 83.17
ExampleVP1 1194 828.42 765.07 937.31 760.8 4441.9 84.25
ExampleVP1 1195 828.36 765.03 936.9 760.8 4441.94 84.25
ExampleVP1 1196 828.39 765.14 937.57 760.7 4441.94 83.17
ExampleVP1 1197 828.4 765.11 935.74 760.76 4441.87 84.29
ExampleVP1 1198 828.35 765.05 936.76 760.69 4441.87 84.23
ExampleVP1 1199 828.44 765.06 936.25 760.75 4441.95 83.68
