vp time CCC KSU PME BKS BES LBS
ExampleVP2 1103 118.17 365.75 1406.44 1534.5 919.6 3431.59
ExampleVP2 1104 118.18 365.74 1406.43 1534.52 919.74 3431.68
ExampleVP2 1105 118.21 365.84 1406.42 1534.57 919.52 3431.51
ExampleVP2 1106 118.18 365.72 1406.49 1534.51 918.58 3431.63
ExampleVP2 1107 118.15 366.1 1406.47 1534.53 918.77 3431.55
ExampleVP2 1108 118.18 366.7 1406.42 1534.55 919.56 3431.54
ExampleVP2 1109 118.2 367.29 1406.45 1534.48 919.5 3431.57
ExampleVP2 1110 118.17 366.63 1406.43 1534.57 918.14 3431.56
ExampleVP2 1111 118.15 365.7 1406.4 1534.58 918.63 3431.57
ExampleVP2 1112 118.17 367.23 1406.41 1534.51 919.56 3431.61
ExampleVP2 1113 118.13 366.44 1406.42 1534.51 919.78 3431.61
ExampleVP2 1114 118.14 366.5 1406.45 1534.53 919.85 3431.56
ExampleVP2 1115 118.2 365.72 1406.45 1534.56 919.39 3431.6
ExampleVP2 1116 118.2 365.72 1406.45 1534.58 919.67 3431.64
ExampleVP2 1117 118.2 365.7 1406.45 1534.55 918.82 3431.58
ExampleVP2 1118 118.1 366.32 1406.42 1534.5 919.62 3431.62
ExampleVP2 1119 118.16 365.74 1406.52 1534.55 919.17 3431.56
ExampleVP2 1120 118.19 366.68 1406.42 1534.5 919.76 3431.54
ExampleVP2 1121 118.15 366.38 1406.44 1534.57 919.71 3431.58
ExampleVP2 1122 118.14 365.62 1406.5 1534.52 919.56 3431.58
ExampleVP2 1123 118.15 366.04 1406.39 1534.5 918.52 3431.57
ExampleVP2 1124 118.17 366.14 1406.45 1534.53 919.22 3431.54
ExampleVP2 1125 118.16 365.89 1406.48 1534.59 919.69 3431.58
ExampleVP2 1126 118.2 365.97 1406.41 1534.52 919.76 3431.55
ExampleVP2 1127 118.16 365.72 1406.43 1534.56 918.97 3431.55
ExampleVP2 1128 118.19 366.48 1406.42 1534.55 919.77 3431.51
ExampleVP2 1129 118.18 366.4 1406.42 1534.56 919.67 3431.56
ExampleVP2 1130 118.18 367.1 1406.4 1534.58 918.87 3431.55
ExampleVP2 1131 118.17 366.43 1406.45 1534.52 919.67 3431.56
ExampleVP2 1132 118.16 365.72 1406.44 1534.55 919.06 3431.58
ExampleVP2 1133 118.15 365.68 1406.44 1534.57 918.88 3431.58
ExampleVP2 1134 118.15 365.73 1406.41 1534.59 918.82 3431.6
ExampleVP2 1135 118.14 365.78 1406.41 1534.58 918.96 3431.59
ExampleVP2 1136 118.11 367.06 1406.44 1534.53 919.38 3431.56
ExampleVP2 1137 118.13 365.72 1406.37 1534.56 919.82 3431.56
ExampleVP2 1138 118.12 366.34 1406.42 1534.58 919.82 3431.52
ExampleVP2 1139 118.18 365.72 1406.41 1534.54 918.94 3431.53
ExampleVP2 1140 118.16 365.67 1406.44 1534.51 919.03 3431.55
ExampleVP2 1141 118.13 366.91 1406.48 1534.55 919.13 3431.6
ExampleVP2 1142 118.15 366.58 1406.41 1534.52 919.31 3431.61
ExampleVP2 1143 118.12 365.74 1406.39 1534.54 918.24 3431.63
ExampleVP2 1144 118.19 366.57 1406.45 1534.52 918.14 3431.62
ExampleVP2 1145 118.15 367.04 1406.43 1534.54 919.37 3431.61
ExampleVP2 1146 118.19 365.72 1406.49 1534.48 918.25 3431.58
ExampleVP2 1147 118.15 366.14 1406.43 1534.53 919.38 3431.63
ExampleVP2 1148 118.17 366.71 1406.47 1534.55 918.23 3431.56
ExampleVP2 1149 118.15 366.15 1406.45 1534.6 918.34 3431.6
ExampleVP2 1150 118.14 366.44 1406.46 1534.53 919.48 3431.56
ExampleVP2 1151 118.18 365.9 1406.44 1534.51 919.69 3431.63
ExampleVP2 1152 118.14 366.92 1406.43 1534.42 919.7 3431.57
ExampleVP2 1153 118.14 367.12 1406.49 1534.56 919.83 3431.58
ExampleVP2 1154 118.2 366.6 1406.44 1534.54 919.12 3431.59
ExampleVP2 1155 118.18 366.93 1406.49 1534.58 919.77 3431.58
ExampleVP2 1156 118.13 365.73 1406.47 1534.6 923.5 3431.61
ExampleVP2 1157 118.21 366.58 1406.45 1534.53 965.79 3431.58
ExampleVP2 1158 118.17 366.25 1406.47 1534.58 921.8 3431.58
ExampleVP2 1159 118.14 366.17 1406.43 1534.59 909.9 3431.6
ExampleVP2 1160 118.13 365.65 1406.41 1534.54 909.33 3431.58
ExampleVP2 1161 118.14 365.7 1406.45 1534.56 910.05 3431.56
ExampleVP2 1162 118.17 365.84 1406.42 1534.55 909.66 3431.61
ExampleVP2 1163 118.17 366.57 1406.42 1534.61 910.13 3431.56
ExampleVP2 1164 118.16 366.3 1406.42 1534.56 909.64 3431.61
ExampleVP2 1165 118.13 365.75 1406.45 1534.57 910.19 3431.61
ExampleVP2 1166 118.16 366.32 1406.47 1534.52 909.78 3431.6
ExampleVP2 1167 118.17 366.79 1406.4 1534.54 909.99 3431.61
ExampleVP2 1168 118.14 365.84 1406.41 1534.48 909.34 3431.58
ExampleVP2 1169 118.08 366.28 1406.4 1534.51 910.71 3431.6
ExampleVP2 1170 118.16 365.7 1406.48 1534.52 910.5 3431.53
ExampleVP2 1171 118.17 365.74 1406.41 1534.51 909.71 3431.56
ExampleVP2 1172 118.15 366.11 1406.48 1534.48 909.98 3431.64
ExampleVP2 1173 118.15 365.82 1406.44 1534.52 910 3431.55
ExampleVP2 1174 118.16 365.73 1406.42 1533.98 910.38 3431.61
ExampleVP2 1175 118.16 365.71 1406.41 1534.55 910.69 3431.61
ExampleVP2 1176 118.16 365.69 1406.4 1534.51 910.77 3431.56
ExampleVP2 1177 118.14 365.67 1406.45 1534.5 910 3431.54
ExampleVP2 1178 118.12 365.82 1406.39 1534.53 910.83 3431.57
ExampleVP2 1179 118.38 366.18 1406.36 1534.63 910.26 3431.37
ExampleVP2 1180 119.15 366.63 1407.11 1533.06 910.53 3430.5
ExampleVP2 1181 118.37 366.69 1406.64 1534.39 910.33 3431.35
ExampleVP2 1182 119.15 366.71 1406.87 1534.3 909.96 3431.23
ExampleVP2 1183 117.82 363.28 1408.27 1529.4 911.92 3430.63
ExampleVP2 1184 119.33 368.04 1441.97 1535.78 910.21 3431.65
ExampleVP2 1185 118.19 365.69 1484.32 1534.42 909.41 3431.6
ExampleVP2 1186 118.13 365.72 1405.1 1534.54 909.31 3431.51
ExampleVP2 1187 118.21 366.16 1409.49 1534.53 909.22 3431.55
ExampleVP2 1188 118.12 366.13 1405.16 1534.51 909.89 3431.63
ExampleVP2 1189 118.15 367.42 1403.9 1535.77 908.78 3431.53
ExampleVP2 1190 118.74 366.19 1406.68 1534.2 912.48 3432.05
ExampleVP2 1191 118.58 366 1405.35 1533.2 909.81 3431.24
ExampleVP2 1192 118.21 365.69 1404.41 1533.72 909.59 3431.11
ExampleVP2 1193 118.35 366.3 1404.95 1534.41 910.59 3431.63
ExampleVP2 1194 118.2 366.52 1404.97 1534.35 910.73 3431.57
ExampleVP2 1195 118.18 365.91 1404.96 1534.57 910.77 3431.62
ExampleVP2 1196 118.22 366.96 1404.92 1534.5 910.69 3431.59
ExampleVP2 1197 118.14 366.61 1404.97 1534.23 910.8 3431.59
ExampleVP2 1198 118.15 365.79 1404.93 1534.48 910.78 3431.56
ExampleVP2 1199 118.17 365.63 1405 1534.6 910.76 3431.57
